,UserID
195,1880087192.0
196,212265544.0
197,37536032.0
198,2829291822.0
199,39630195.0
200,1684632642.0
201,12644222.0
202,613431367.0
203,122455605.0
204,30648386.0
205,774334562.0
206,309174584.0
207,281586922.0
208,63374933.0
209,239964417.0
210,2308382639.0
211,1099656060.0
212,39630195.0
213,12304952.0
214,841834597.0
215,14258353.0
216,758428034.0
217,576587314.0
218,47152483.0
219,113251780.0
220,1383533413.0
221,113251780.0
222,874631316.0
223,758428034.0
224,43225055.0
225,2218796526.0
226,163317851.0
227,435436176.0
228,24572313.0
229,389863528.0
230,249801687.0
231,18337272.0
232,5277351.0
233,2760866080.0
234,758428034.0
235,502337576.0
236,730721736.0
237,625279131.0
238,27298059.0
239,2946538732.0
240,182843136.0
241,3031576222.0
242,240084124.0
243,274153285.0
244,249801687.0
245,18763720.0
246,30474581.0
247,424512263.0
248,67682758.0
249,31506730.0
250,15456565.0
251,424512263.0
252,249801687.0
253,299352778.0
254,392464012.0
255,2829291822.0
256,625279131.0
257,7277852.0
258,2901571601.0
259,212265544.0
260,282914540.0
261,374673854.0
262,42918711.0
263,56809077.0
264,375244268.0
265,5148041.0
266,178712479.0
267,282658736.0
268,721305035.0
269,48815708.0
270,62578731.0
271,2760866080.0
272,408127255.0
273,1603993598.0
274,130848488.0
275,141311936.0
276,297195580.0
277,301070935.0
278,112569397.0
279,27066811.0
280,58945207.0
281,67175222.0
282,1457712253.0
283,1880087192.0
284,576587314.0
285,411647611.0
286,64125390.0
287,72372407.0
288,468001431.0
289,249801687.0
290,344464779.0
291,5277351.0
292,1410956802.0
293,299352778.0
294,288283985.0
295,408127255.0
296,1880087192.0
297,626814945.0
298,18536341.0
299,1410956802.0
300,67175222.0
301,265655157.0
302,2760866080.0
303,539390776.0
304,1448211.0
305,868745840.0
306,2809303659.0
307,177052248.0
308,576587314.0
309,424517876.0
310,1520802925.0
311,103038625.0
312,159546490.0
313,2829291822.0
314,285648759.0
315,5277351.0
316,424512263.0
317,162205245.0
318,41105357.0
319,99382945.0
320,1880087192.0
321,576587314.0
322,1067102773.0
323,249801687.0
324,278378732.0
325,704185250.0
326,2760866080.0
327,21152860.0
328,218490849.0
329,105670041.0
330,17640681.0
331,745690189.0
332,424512263.0
333,1936302618.0
334,2829291822.0
335,25629012.0
336,626814945.0
337,21298320.0
338,539390776.0
339,613431367.0
340,37935100.0
341,162205245.0
342,101582678.0
343,174565912.0
344,44678024.0
345,1880087192.0
346,841834597.0
347,299352778.0
348,1448211.0
349,167293800.0
350,61597915.0
351,58188708.0
352,1880087192.0
353,207142434.0
354,16571577.0
355,23357464.0
356,626814945.0
357,1880087192.0
358,2760866080.0
359,17798571.0
360,285199597.0
361,127049866.0
362,239921623.0
363,455252544.0
364,26556914.0
365,2294673648.0
366,299352778.0
367,1120333795.0
368,193056925.0
369,2477730540.0
370,50041351.0
371,30913155.0
372,129955566.0
373,51595614.0
374,15174978.0
375,598714716.0
376,185775285.0
377,343763143.0
378,1880087192.0
379,124581393.0
380,359442265.0
381,597972477.0
382,23501177.0
383,1120333795.0
384,887637974.0
385,53437979.0
386,417479007.0
387,65180506.0
388,42118059.0
389,21952882.0
390,2278255652.0
391,207142434.0
392,2799256692.0
393,185775285.0
394,43072965.0
395,261804546.0
396,410218152.0
397,494389911.0
398,2485763312.0
399,20217674.0
400,313012312.0
401,114485907.0
402,2829291822.0
403,250843014.0
404,2829291822.0
405,1563734960.0
406,2829291822.0
407,2828518241.0
408,859092409.0
409,185775285.0
410,31157789.0
411,553254616.0
412,67048591.0
413,29942437.0
414,20086167.0
415,34419923.0
416,299352778.0
417,280080405.0
418,3031576222.0
419,113251780.0
420,131635800.0
421,1692016554.0
422,113251780.0
423,1260928830.0
424,170131520.0
425,32435564.0
426,15432326.0
427,27551395.0
428,2829291822.0
429,2298707827.0
430,2169021460.0
431,9727502.0
432,417479007.0
433,778546946.0
434,53932366.0
435,285960566.0
436,1549684687.0
437,68672506.0
438,188117309.0
439,496189401.0
440,18696235.0
441,841834597.0
442,122455605.0
443,1880087192.0
444,227803734.0
445,2829291822.0
446,1120333795.0
447,2451041901.0
448,2829291822.0
449,115411986.0
450,2837457437.0
451,1117686998.0
452,411414656.0
453,15345326.0
454,328831987.0
455,961303987.0
456,94904623.0
457,2829291822.0
458,84392103.0
459,874631316.0
460,31889547.0
461,256261111.0
462,95350236.0
463,18262347.0
464,1880087192.0
465,357585248.0
466,2273234797.0
467,874631316.0
468,2451041901.0
469,307632268.0
470,22733128.0
471,38521046.0
472,874631316.0
473,2829291822.0
474,502072499.0
475,1880087192.0
476,42165708.0
477,227803734.0
478,16292660.0
479,874631316.0
480,84392103.0
481,130660773.0
482,222902709.0
483,43427852.0
484,874631316.0
485,14220304.0
486,181238693.0
487,327967773.0
488,1880087192.0
489,14141717.0
490,2829291822.0
491,227803734.0
492,19531769.0
493,13846312.0
494,98942831.0
495,2829291822.0
496,393076358.0
497,125749498.0
498,504935196.0
499,93248310.0
500,2829291822.0
501,212265544.0
502,115411986.0
503,24928105.0
504,139945354.0
505,56701031.0
506,194167653.0
507,39257427.0
508,275857204.0
509,281273530.0
510,375244268.0
511,56701031.0
512,2454109183.0
513,17574914.0
514,227803734.0
515,814989163.0
516,1880087192.0
517,301216755.0
518,393076358.0
519,2393673870.0
520,308860469.0
521,1457712253.0
522,2981663038.0
523,2513615474.0
524,841834597.0
525,359442265.0
526,43427852.0
527,212265544.0
528,285199597.0
529,172407143.0
530,227803734.0
531,1936302618.0
532,301070935.0
533,888073597.0
534,185775285.0
535,487669168.0
536,66050577.0
537,21132323.0
538,474508822.0
539,15075089.0
540,180774143.0
541,2829291822.0
542,296808208.0
543,3049773150.0
544,15208252.0
545,57466311.0
546,351421156.0
547,2984747639.0
548,1880087192.0
549,2829291822.0
550,393076358.0
551,28038839.0
552,496189401.0
553,553094605.0
554,1890652382.0
555,212081624.0
556,635923809.0
557,71551296.0
558,6163242.0
559,29054138.0
560,304627317.0
561,981866934.0
562,2829291822.0
563,249801687.0
564,1327347968.0
565,36256151.0
566,474508822.0
567,227803734.0
568,2298707827.0
569,25451294.0
570,491860230.0
571,172890455.0
572,220852248.0
573,981866934.0
574,84392103.0
575,35095801.0
576,19788132.0
577,24940277.0
578,2843096747.0
579,31190451.0
580,898546338.0
581,468001431.0
582,3032882612.0
583,841834597.0
584,227803734.0
585,1880087192.0
586,553094605.0
587,452188446.0
588,185845936.0
589,281586922.0
590,376006824.0
591,2218796526.0
592,27280586.0
593,17200201.0
594,44277300.0
595,468001431.0
596,44277300.0
597,2413003314.0
598,178712479.0
599,19788132.0
600,267967277.0
601,3049773150.0
602,981866934.0
603,239529820.0
604,174450958.0
605,227803734.0
606,19788132.0
607,468001431.0
608,491860230.0
609,21668341.0
610,212265544.0
611,26124265.0
612,282914540.0
613,157151502.0
614,23897943.0
615,1707500010.0
616,430834339.0
617,32435564.0
618,302824116.0
619,55649422.0
620,27166285.0
621,38593946.0
622,269083288.0
623,212265544.0
624,251147905.0
625,14768193.0
626,2513615474.0
627,459586333.0
628,304627317.0
629,458644005.0
630,19788132.0
631,282914540.0
632,841834597.0
633,14813373.0
634,2843096747.0
635,598714716.0
636,227803734.0
637,2548954292.0
638,15514693.0
639,1120333795.0
640,598714716.0
641,5277351.0
642,6440402.0
643,76817536.0
644,499282823.0
645,112341600.0
646,125749498.0
647,16322135.0
648,576587314.0
649,323587347.0
650,1332938755.0
651,26124265.0
652,212265544.0
653,215103316.0
654,14653674.0
655,316947700.0
656,258135706.0
657,2300192831.0
658,179646871.0
659,74040952.0
660,491860230.0
661,5277351.0
662,25455921.0
663,212265544.0
664,1254474240.0
665,141366018.0
666,240410346.0
667,227803734.0
668,474508822.0
669,28861136.0
670,36358390.0
671,92427612.0
672,80511856.0
673,178712479.0
674,2689476885.0
675,134107326.0
676,51674500.0
677,228495707.0
678,240087029.0
679,39630195.0
680,93046613.0
681,24940277.0
682,64778932.0
683,474508822.0
684,53932366.0
685,53932366.0
686,53932366.0
687,5277351.0
688,2268139615.0
689,1120333795.0
690,24167408.0
691,532607883.0
692,564928553.0
693,1339333759.0
694,14652068.0
695,16395595.0
696,39630195.0
697,2517092284.0
698,14652068.0
699,20840200.0
700,14312236.0
701,35623345.0
702,177076949.0
703,19788132.0
704,27298059.0
705,20993990.0
706,1357017042.0
707,301070935.0
708,172772877.0
709,194167653.0
710,2984747639.0
711,24167408.0
712,1880087192.0
713,874938374.0
714,2585243985.0
715,553094605.0
716,404565446.0
717,24940277.0
718,20301729.0
719,39630195.0
720,25675334.0
721,14139375.0
722,194167653.0
723,28370298.0
724,803152472.0
725,39630195.0
726,178712479.0
727,27551395.0
728,18015380.0
729,1339333759.0
730,1127337750.0
731,598714716.0
732,803152472.0
733,14652068.0
734,103330037.0
735,14652068.0
736,496189401.0
737,374673854.0
738,376164897.0
739,316947700.0
740,48516478.0
741,1216605062.0
742,1410673808.0
743,24449831.0
744,819736788.0
745,301070935.0
746,38521046.0
747,271722250.0
748,301070935.0
749,117949577.0
750,278302705.0
751,569397111.0
752,1216605062.0
753,2984747639.0
754,1671835753.0
755,14652068.0
756,15066919.0
757,236978194.0
758,27298059.0
759,1457712253.0
760,104650874.0
761,67786896.0
762,14652068.0
763,178712479.0
764,802646388.0
765,239195372.0
766,125749498.0
767,339441324.0
768,194167653.0
769,477025034.0
770,36755386.0
771,2214670466.0
772,24940277.0
773,350352494.0
774,224507204.0
775,38312894.0
776,561672350.0
777,194167653.0
778,38312894.0
779,993057054.0
780,2496252109.0
781,38312894.0
782,2169021460.0
783,15473607.0
784,386779174.0
785,153885588.0
786,124581393.0
787,17139292.0
788,2901571601.0
789,316947700.0
790,214891794.0
791,21953265.0
792,15581539.0
793,45656387.0
794,23897943.0
795,359442265.0
796,496189401.0
797,773702310.0
798,23897943.0
799,37222442.0
800,93524815.0
801,968448170.0
802,36755386.0
803,19788132.0
804,530788833.0
805,19958748.0
806,238348851.0
807,185218619.0
808,328831987.0
809,22862972.0
810,1056372732.0
811,2984747639.0
812,60764563.0
813,14652068.0
814,1457712253.0
815,803152472.0
816,91223971.0
817,561672350.0
818,496189401.0
819,86872550.0
820,27817988.0
821,435436176.0
822,268447964.0
823,248494561.0
824,125670731.0
825,268447964.0
826,386896880.0
827,1309235756.0
828,1959150944.0
829,24167408.0
830,19350366.0
831,194167653.0
832,37655998.0
833,246876828.0
834,496189401.0
835,284166021.0
836,24167408.0
837,2325145429.0
838,446745382.0
839,496189401.0
840,31474463.0
841,207644213.0
842,405247743.0
843,22094137.0
844,616756141.0
845,18536341.0
846,1265831016.0
847,16604399.0
848,499282823.0
849,1880087192.0
850,8233142.0
851,212265544.0
852,130660773.0
853,28224061.0
854,49654912.0
855,598714716.0
856,228495707.0
857,178712479.0
858,304627317.0
859,598714716.0
860,15174978.0
861,635923809.0
862,69522914.0
863,106844451.0
864,474508822.0
865,249801687.0
866,15174978.0
867,85852467.0
868,84392103.0
869,2169021460.0
870,1591105639.0
871,42301691.0
872,147905284.0
873,17920166.0
874,39630195.0
875,19788132.0
876,91327739.0
877,22862972.0
878,43072965.0
879,534419498.0
880,25161391.0
881,47141802.0
882,23586183.0
883,137054528.0
884,29854110.0
885,532607883.0
886,471420540.0
887,85583569.0
888,249801687.0
889,53932366.0
890,53932366.0
891,53932366.0
892,53932366.0
893,53932366.0
894,53932366.0
895,157151502.0
896,53932366.0
897,53932366.0
898,178557210.0
899,1098401918.0
900,24940277.0
901,249801687.0
902,167140100.0
903,1117686998.0
904,161688339.0
905,359442265.0
906,1098401918.0
907,37222442.0
908,133910600.0
909,31473087.0
910,296808208.0
911,5445102.0
912,166037199.0
913,17920166.0
914,196781977.0
915,22332890.0
916,38710613.0
917,234959946.0
918,17798571.0
919,118520592.0
920,282914540.0
921,347631361.0
922,1098401918.0
923,249801687.0
924,1120333795.0
925,474508822.0
926,51826271.0
927,2951149906.0
928,249926576.0
929,532607883.0
930,272712554.0
931,33456544.0
932,157151502.0
933,249801687.0
934,327543340.0
935,193056925.0
936,203664646.0
937,858895946.0
938,282914540.0
939,14653674.0
940,1880087192.0
941,1449951326.0
942,335345297.0
943,858702228.0
944,2984747639.0
945,625164891.0
946,39630195.0
947,2422810501.0
948,246876828.0
949,968448170.0
950,94215225.0
951,158500483.0
952,598714716.0
953,19541431.0
954,1314654925.0
955,21829631.0
956,143286700.0
957,125749498.0
958,1098401918.0
959,222678214.0
960,249801687.0
961,1895215255.0
962,2984747639.0
963,968448170.0
964,210907638.0
965,66039551.0
966,249801687.0
967,1880087192.0
968,23897943.0
969,1098401918.0
970,14249062.0
971,212265544.0
972,2585243985.0
973,61006091.0
974,1410956802.0
975,578505235.0
976,968448170.0
977,106844451.0
978,49215539.0
979,246876828.0
980,82977204.0
981,249801687.0
982,23879799.0
983,2984747639.0
984,1880087192.0
985,131518180.0
986,281867829.0
987,151532264.0
988,76756542.0
989,39630195.0
990,105397099.0
991,249801687.0
992,2778501556.0
993,394265396.0
994,109140274.0
995,144508356.0
996,102948386.0
997,22862972.0
998,282914540.0
999,396393540.0
1000,39630195.0
1001,2984747639.0
1002,1148598536.0
1003,625164891.0
1004,377685188.0
1005,249801687.0
1006,247446641.0
1007,330106140.0
1008,242916178.0
1009,28820390.0
1010,67175222.0
1011,15317727.0
1012,625164891.0
1013,131518180.0
1014,1880087192.0
1015,416533726.0
1016,296808208.0
1017,22956207.0
1018,24940277.0
1019,282914540.0
1020,968448170.0
1021,919858448.0
1022,548916434.0
1023,249801687.0
1024,56692735.0
1025,282914540.0
1026,249801687.0
1027,16591387.0
1028,2398295736.0
1029,3012464927.0
1030,2321458945.0
1031,133415595.0
1032,274349346.0
1033,27298059.0
1034,562028717.0
1035,529640045.0
1036,259801890.0
1037,105681238.0
1038,44814736.0
1039,213724510.0
1040,621238065.0
1041,323587347.0
1042,2786410866.0
1043,17824044.0
1044,309363440.0
1045,44277300.0
1046,501236175.0
1047,3047401918.0
1048,282914540.0
1049,27298059.0
1050,344683778.0
1051,451067361.0
1052,298758558.0
1053,1120333795.0
1054,16591387.0
1055,246876828.0
1056,21271410.0
1057,2903287817.0
1058,37451444.0
1059,249801687.0
1060,280860254.0
1061,365760922.0
1062,11441142.0
1063,246876828.0
1064,589472140.0
1065,499279968.0
1066,19374692.0
1067,49215539.0
1068,212265544.0
1069,46844697.0
1070,246876828.0
1071,1120333795.0
1072,147905284.0
1073,33767976.0
1074,424517876.0
1075,18662735.0
1076,33767976.0
1077,1098401918.0
1078,22862972.0
1079,128367161.0
1080,212265544.0
1081,296808208.0
1082,451067361.0
1083,16426765.0
1084,246876828.0
1085,279846265.0
1086,249801687.0
1087,24940277.0
1088,1671835753.0
1089,15589026.0
1090,1098401918.0
1091,32386283.0
1092,17289867.0
1093,2247553730.0
1094,460609917.0
1095,249801687.0
1096,43440721.0
1097,212265544.0
1098,52610108.0
1099,491860230.0
1100,68954346.0
1101,249006917.0
1102,296358950.0
1103,165543335.0
1104,1098401918.0
1105,131518180.0
1106,249801687.0
1107,1120333795.0
1108,446745382.0
1109,1357231567.0
1110,327543340.0
1111,2853567741.0
1112,249801687.0
1113,598714716.0
1114,2576233074.0
1115,620602727.0
1116,15432326.0
1117,161688339.0
1118,249801687.0
1119,908933790.0
1120,1098401918.0
1121,1120333795.0
1122,49444198.0
1123,26643537.0
1124,23897943.0
1125,20246026.0
1126,53352715.0
1127,258536890.0
1128,26720504.0
1129,249801687.0
1130,616756141.0
1131,53352715.0
1132,1098401918.0
1133,426387558.0
1134,359442265.0
1135,296808208.0
1136,388979558.0
1137,177052248.0
1138,249801687.0
1139,236606079.0
1140,249006917.0
1141,167597993.0
1142,18573674.0
1143,37222442.0
1144,1657455714.0
1145,468115323.0
1146,24695514.0
1147,1098401918.0
1148,566033116.0
1149,60764563.0
1150,249801687.0
1151,2375441510.0
1152,2887289100.0
1153,15432326.0
1154,122455605.0
1155,280586722.0
1156,365604297.0
1157,128247915.0
1158,317817809.0
1159,16861775.0
1160,23761235.0
1161,249801687.0
1162,398136763.0
1163,95717164.0
1164,2887289100.0
1165,27703952.0
1166,23761235.0
1167,1098401918.0
1168,491860230.0
1169,35224071.0
1170,3031576222.0
1171,153499226.0
1172,1120333795.0
1173,346433442.0
1174,27703952.0
1175,249801687.0
1176,304627317.0
1177,25624940.0
1178,44987273.0
1179,359442265.0
1180,282914540.0
1181,23761235.0
1182,3031576222.0
1183,386598998.0
1184,44306967.0
1185,23761235.0
1186,197795063.0
1187,23761235.0
1188,167597993.0
1189,423798659.0
1190,293880099.0
1191,15432326.0
1192,131635800.0
1193,249801687.0
1194,394761086.0
1195,23897943.0
1196,994235216.0
1197,78769788.0
1198,193056925.0
1199,23510585.0
1200,16395595.0
1201,114948528.0
1202,23761235.0
1203,2815685009.0
1204,16591387.0
1205,197795063.0
1206,401768941.0
1207,376006824.0
1208,114948528.0
1209,23129337.0
1210,293880099.0
1211,16861775.0
1212,396283491.0
1213,24570625.0
1214,23761235.0
1215,301070935.0
1216,128247915.0
1217,1120333795.0
1218,301070935.0
1219,858895946.0
1220,246876828.0
1221,23761235.0
1222,346433442.0
1223,1120333795.0
1224,3264.0
1225,177838397.0
1226,1671835753.0
1227,2518088152.0
1228,21891753.0
1229,389180148.0
1230,1110178934.0
1231,386365762.0
1232,23761235.0
1233,282914540.0
1234,389180148.0
1235,491860230.0
1236,23761235.0
1237,138559944.0
1238,246876828.0
1239,28566648.0
1240,1110178934.0
1241,23761235.0
1242,309363440.0
1243,2298707827.0
1244,39257427.0
1245,356551561.0
1246,23761235.0
1247,917153550.0
1248,518047436.0
1249,16591387.0
1250,2362772634.0
1251,23761235.0
1252,22649495.0
1253,394761086.0
1254,561672350.0
1255,282914540.0
1256,23761235.0
1257,293880099.0
1258,105572794.0
1259,562028717.0
1260,293880099.0
1261,128247915.0
1262,23761235.0
1263,476938434.0
1264,472275546.0
1265,246876828.0
1266,125749498.0
1267,76198822.0
1268,2247553730.0
1269,121659406.0
1270,18309888.0
1271,15432326.0
1272,1357017042.0
1273,23761235.0
1274,266023591.0
1275,293880099.0
1276,58374703.0
1277,1120333795.0
1278,23761235.0
1279,531390502.0
1280,580548436.0
1281,2767185797.0
1282,23761235.0
1283,377166264.0
1284,15052639.0
1285,1110178934.0
1286,1098401918.0
1287,246876828.0
1288,24449831.0
1289,2218796526.0
1290,1291269997.0
1291,944868086.0
1292,218490849.0
1293,246876828.0
1294,2953839545.0
1295,2953839545.0
1296,2385728538.0
1297,3031576222.0
1298,598714716.0
1299,85852467.0
1300,1098401918.0
1301,128247915.0
1302,296808208.0
1303,76228258.0
1304,293880099.0
1305,47332189.0
1306,85852467.0
1307,121659406.0
1308,24928105.0
1309,983419483.0
1310,182589736.0
1311,22649495.0
1312,394761086.0
1313,237305875.0
1314,389180148.0
1315,14270338.0
1316,339774765.0
1317,1352629214.0
1318,220329526.0
1319,562028717.0
1320,2518088152.0
1321,507797611.0
1322,293880099.0
1323,1120333795.0
1324,16945341.0
1325,21769941.0
1326,213724510.0
1327,213724510.0
1328,20392245.0
1329,420588960.0
1330,282914540.0
1331,2862115455.0
1332,1457712253.0
1333,507797611.0
1334,31667373.0
1335,24928105.0
1336,322573592.0
1337,249395186.0
1338,341293575.0
1339,375244268.0
1340,24928105.0
1341,59310737.0
1342,23761235.0
1343,37451444.0
1344,25664091.0
1345,394761086.0
1346,282914540.0
1347,858895946.0
1348,14652068.0
1349,562028717.0
1350,1343022384.0
1351,1424136428.0
1352,1132735758.0
1353,282914540.0
1354,269659388.0
1355,128247915.0
1356,22649495.0
1357,14652068.0
1358,71594305.0
1359,93325714.0
1360,567283841.0
1361,210907638.0
1362,1424136428.0
1363,396393540.0
1364,582188377.0
1365,45777881.0
1366,1110178934.0
1367,388979558.0
1368,1481308464.0
1369,27785866.0
1370,27528176.0
1371,396393540.0
1372,13846312.0
1373,17574914.0
1374,231201201.0
1375,17188833.0
1376,2981964285.0
1377,12904242.0
1378,704185250.0
1379,22552247.0
1380,1671835753.0
1381,14050167.0
1382,109733192.0
1383,1640589918.0
1384,54658725.0
1385,23235434.0
1386,2518088152.0
1387,394761086.0
1388,37655998.0
1389,3264.0
1390,710997122.0
1391,24542930.0
1392,231201201.0
1393,242967094.0
1394,134956371.0
1395,182589736.0
1396,3051327207.0
1397,182589736.0
1398,598714716.0
1399,704185250.0
1400,188928124.0
1401,370353275.0
1402,8936082.0
1403,23761235.0
1404,348089403.0
1405,366420267.0
1406,91910618.0
1407,2218796526.0
1408,18183162.0
1409,82110574.0
1410,2892833291.0
1411,90222936.0
1412,256436743.0
1413,14401581.0
1414,125670731.0
1415,23282401.0
1416,350688623.0
1417,18146283.0
1418,90222936.0
1419,2941033034.0
1420,167173878.0
1421,2552711.0
1422,394761086.0
1423,23761235.0
1424,187577902.0
1425,185874913.0
1426,16532947.0
1427,527639783.0
1428,17200201.0
1429,23897943.0
1430,394761086.0
1431,40366842.0
1432,130890992.0
1433,282914540.0
1434,453599563.0
1435,438022424.0
1436,562028717.0
1437,898546338.0
1438,54658725.0
1439,513698232.0
1440,335957409.0
1441,1120333795.0
1442,98726065.0
1443,250843014.0
1444,23897943.0
1445,30333321.0
1446,17866480.0
1447,840032504.0
1448,174903601.0
1449,29093824.0
1450,218588257.0
1451,920377548.0
1452,131635800.0
1453,162609596.0
1454,501391970.0
1455,54336657.0
1456,249926576.0
1457,167173878.0
1458,908933790.0
1459,91729266.0
1460,1424136428.0
1461,23761235.0
1462,1457712253.0
1463,213724510.0
1464,1848290502.0
1465,218588257.0
1466,1098401918.0
1467,438022424.0
1468,240014527.0
1469,25347005.0
1470,164493296.0
1471,335957409.0
1472,2903287817.0
1473,89212254.0
1474,1063244528.0
1475,1424136428.0
1476,2496252109.0
1477,1140502724.0
1478,290079863.0
1479,704185250.0
1480,34470028.0
1481,23857385.0
1482,1448211.0
1483,224837553.0
1484,445099657.0
1485,131307478.0
1486,16744082.0
1487,241802465.0
1488,2966552464.0
1489,125247025.0
1490,978834012.0
1491,14996887.0
1492,2828697498.0
1493,23744602.0
1494,468001431.0
1495,53932366.0
1496,53932366.0
1497,53932366.0
1498,53932366.0
1499,53932366.0
1500,53932366.0
1501,53932366.0
1502,53932366.0
1503,105681238.0
1504,908933790.0
1505,40366842.0
1506,2699393495.0
1507,498618748.0
1508,479558836.0
1509,30656745.0
1510,562028717.0
1511,598714716.0
1512,51108159.0
1513,204187382.0
1514,246876828.0
1515,237305875.0
1516,125749498.0
1517,892466204.0
1518,605261681.0
1519,21344616.0
1520,246876828.0
1521,23897943.0
1522,582188377.0
1523,582181633.0
1524,566033116.0
1525,1449951326.0
1526,266949262.0
1527,23189309.0
1528,219070793.0
1529,33065356.0
1530,499282823.0
1531,2251047079.0
1532,2251047079.0
1533,329851615.0
1534,213724510.0
1535,246876828.0
1536,213724510.0
1537,51108159.0
1538,2903287817.0
1539,285960566.0
1540,239964417.0
1541,18762403.0
1542,211777405.0
1543,402744151.0
1544,605261681.0
1545,21344616.0
1546,220828240.0
1547,502054948.0
1548,331692943.0
1549,1473244087.0
1550,21344616.0
1551,18762403.0
1552,128247915.0
1553,259801890.0
1554,280586722.0
1555,375244268.0
1556,2512977270.0
1557,1120333795.0
1558,547016738.0
1559,51108159.0
1560,598714716.0
1561,547016738.0
1562,45693486.0
1563,366420267.0
1564,14312236.0
1565,1355443382.0
1566,25955645.0
1567,1388849424.0
1568,30608073.0
1569,128247915.0
1570,162609596.0
1571,23761235.0
1572,1098401918.0
1573,331692943.0
1574,547016738.0
1575,281867829.0
1576,359442265.0
1577,331692943.0
1578,221418333.0
1579,598714716.0
1580,890097169.0
1581,44445614.0
1582,23761235.0
1583,359442265.0
1584,14174637.0
1585,426387558.0
1586,496189401.0
1587,547016738.0
1588,285960566.0
1589,318165417.0
1590,24928105.0
1591,67175222.0
1592,1671835753.0
1593,1449951326.0
1594,1416349388.0
1595,1067127806.0
1596,125670731.0
1597,430029207.0
1598,331692943.0
1599,128247915.0
1600,16591387.0
1601,23761235.0
1602,162609596.0
1603,83943065.0
1604,562028717.0
1605,329851615.0
1606,444315479.0
1607,64334780.0
1608,359442265.0
1609,2465859997.0
1610,1170163153.0
1611,63815293.0
1612,1181000683.0
1613,598714716.0
1614,496189401.0
1615,1355443382.0
1616,173961450.0
1617,548916434.0
1618,24165880.0
1619,23761235.0
1620,335957409.0
1621,1355443382.0
1622,888073597.0
1623,331692943.0
1624,496189401.0
1625,359442265.0
1626,20480093.0
1627,386117261.0
1628,1223989776.0
1629,548924165.0
1630,411931051.0
1631,235707862.0
1632,890097169.0
1633,1170163153.0
